symbol,date,sentiment_signal
BSX,3/30/2013,-1
FTR,3/30/2013,1
SO,3/30/2013,6
MAS,3/30/2013,3
MS,3/30/2013,-3
DIS,3/30/2013,-1
BBBY,3/30/2013,1
FMC,3/30/2013,1
LLY,3/30/2013,-1
PPL,3/30/2013,2
AIZ,3/30/2013,1
DVN,3/30/2013,6
PLL,3/30/2013,-3
CTSH,3/30/2013,1
HD,3/30/2013,6
VIAB,3/30/2013,3
MPC,3/30/2013,6
RF,3/30/2013,-1
FB,3/30/2013,2
RSH,3/30/2013,-1
PRGO,3/30/2013,-1
M,3/30/2013,2
PSA,3/30/2013,3
COP,3/30/2013,-1
DAL,3/30/2013,6
NTRS,3/30/2013,2
MGM,3/30/2013,-1
LEN,3/30/2013,-3
NTRI,3/30/2013,-1
MMR,3/30/2013,6
WFC,3/30/2013,1
CRM,3/30/2013,-1
JOY,3/30/2013,-1
NFX,3/30/2013,3
IR,3/30/2013,-1
HOG,3/30/2013,6
NBR,3/30/2013,6
APC,3/30/2013,-3
MCHP,3/30/2013,-1
NOV,3/30/2013,-1
UPS,3/30/2013,1
CMI,3/30/2013,2
TEG,3/30/2013,1
BHI,3/30/2013,5
HRL,3/30/2013,6
CTL,3/30/2013,-1
APD,3/30/2013,5
KRFT,3/30/2013,4
JEC,3/30/2013,5
CL,3/30/2013,-1
YUM,3/30/2013,6
BLK,3/30/2013,-1
QEP,3/30/2013,1
ADSK,3/30/2013,-1
GPS,3/30/2013,3
LLTC,3/30/2013,1
MUR,3/30/2013,4
AEP,3/30/2013,4
VALE,3/30/2013,-1
NLY,3/30/2013,-1
K,3/30/2013,-1
L,3/30/2013,-1
DFS,3/30/2013,-1
ETN,3/30/2013,6
SJM,3/30/2013,1
ARO,3/30/2013,1
LSI,3/30/2013,1
COF,3/30/2013,-1
FRX,3/30/2013,6
ROST,3/30/2013,-3
FLWS,3/30/2013,6
D,3/30/2013,1
DOV,3/30/2013,1
APOL,3/30/2013,-1
NRG,3/30/2013,-1
LYB,3/30/2013,6
COST,3/30/2013,6
ACE,3/30/2013,2
S,3/30/2013,-3
PEP,3/30/2013,-1
NWL,3/30/2013,4
COG,3/30/2013,3
DLX,3/30/2013,2
TSS,3/30/2013,1
OMC,3/30/2013,-1
CHRW,3/30/2013,3
GPC,3/30/2013,-1
LNC,3/30/2013,3
TEL,3/30/2013,4
COH,3/30/2013,3
DD,3/30/2013,-3
RL,3/30/2013,-1
MSI,3/30/2013,6
HON,3/30/2013,5
EBAY,3/30/2013,-1
CPB,3/30/2013,3
AVP,3/30/2013,-1
PBI,3/30/2013,-1
MET,3/30/2013,1
PNR,3/30/2013,-1
WTW,3/30/2013,-3
PAYX,3/30/2013,1
PPG,3/30/2013,6
MAT,3/30/2013,6
AMZN,3/30/2013,-3
CAM,3/30/2013,-1
CVC,3/30/2013,-1
ABC,3/30/2013,-1
ITW,3/30/2013,1
CSX,3/30/2013,2
MRO,3/30/2013,-1
PXP,3/30/2013,3
DISCA,3/30/2013,-1
DE,3/30/2013,-3
JNJ,3/30/2013,5
FAST,3/30/2013,4
GNW,3/30/2013,-1
SWN,3/30/2013,3
ALL,3/30/2013,-1
ESV,3/30/2013,-1
SLM,3/30/2013,1
ABBV,3/30/2013,-1
ANF,3/30/2013,-3
PEG,3/30/2013,6
JWN,3/30/2013,4
BEAM,3/30/2013,-1
LUK,3/30/2013,6
SEE,3/30/2013,1
APA,3/30/2013,-1
ETR,3/30/2013,-1
C,3/30/2013,-1
LLL,3/30/2013,6
KMB,3/30/2013,6
DTE,3/30/2013,-1
JNPR,3/30/2013,-1
GOOG,3/30/2013,1
XEL,3/30/2013,-1
CTXS,3/30/2013,1
CHK,3/30/2013,-1
GIS,3/30/2013,-1
TRIP,3/30/2013,-1
JOSB,3/30/2013,3
AA,3/30/2013,-3
HBAN,3/30/2013,1
DGX,3/30/2013,6
CAT,3/30/2013,-1
MCO,3/30/2013,2
EXPR,3/30/2013,1
CMG,3/30/2013,-1
XYL,3/30/2013,2
EXPE,3/30/2013,-1
INTU,3/30/2013,-1
PBCT,3/30/2013,1
FL,3/30/2013,-1
ABT,3/30/2013,-3
JEF,3/30/2013,-1
BAX,3/30/2013,6
BF-B,3/30/2013,-1
JDSU,3/30/2013,1
CMA,3/30/2013,1
THC,3/30/2013,-1
PCL,3/30/2013,-1
DRI,3/30/2013,-1
PM,3/30/2013,-3
ANN,3/30/2013,2
DSW,3/30/2013,6
DUK,3/30/2013,1
BKS,3/30/2013,-1
JCI,3/30/2013,1
GS,3/30/2013,-1
DLTR,3/30/2013,-1
HUM,3/30/2013,-1
DELL,3/30/2013,-1
MON,3/30/2013,6
IBM,3/30/2013,-1
PG,3/30/2013,-1
ETFC,3/30/2013,5
ZLC,3/30/2013,4
CCL,3/30/2013,-1
NU,3/30/2013,3
HSP,3/30/2013,1
RRC,3/30/2013,4
NOC,3/30/2013,-1
BAC,3/30/2013,-1
DF,3/30/2013,-1
RSG,3/30/2013,3
ADM,3/30/2013,1
PFG,3/30/2013,-1
CAB,3/30/2013,1
CMCSA,3/30/2013,-1
HAS,3/30/2013,2
NE,3/30/2013,-1
NILE,3/30/2013,-3
BEN,3/30/2013,1
FDX,3/30/2013,-3
LMT,3/30/2013,-1
DHR,3/30/2013,-1
GAS,3/30/2013,6
ISRG,3/30/2013,-1
CCE,3/30/2013,6
VZ,3/30/2013,-3
MYL,3/30/2013,6
FFIV,3/30/2013,-1
CMS,3/30/2013,-1
TMK,3/30/2013,4
TJX,3/30/2013,6
GLW,3/30/2013,4
CSC,3/30/2013,3
SD,3/30/2013,5
ROK,3/30/2013,-1
IRM,3/30/2013,-1
WHR,3/30/2013,-1
COV,3/30/2013,-1
TSO,3/30/2013,6
ARNA,3/30/2013,-1
KIM,3/30/2013,2
AMAT,3/30/2013,-1
INTC,3/30/2013,2
AMP,3/30/2013,-1
PNC,3/30/2013,-1
SNA,3/30/2013,1
CERN,3/30/2013,-3
SRCL,3/30/2013,6
HP,3/30/2013,6
TXN,3/30/2013,6
LUV,3/30/2013,2
EXPD,3/30/2013,1
SNI,3/30/2013,-1
PDCO,3/30/2013,-1
PGR,3/30/2013,-3
ED,3/30/2013,1
CELG,3/30/2013,2
ICE,3/30/2013,1
BMY,3/30/2013,5
RHT,3/30/2013,-1
BCR,3/30/2013,1
WYNN,3/30/2013,6
AAPL,3/30/2013,-1
HRB,3/30/2013,-1
CF,3/30/2013,-1
SYY,3/30/2013,4
CIM,3/30/2013,6
SHLD,3/30/2013,-1
HCN,3/30/2013,1
CAH,3/30/2013,1
GES,3/30/2013,3
UNP,3/30/2013,1
FTI,3/30/2013,2
AET,3/30/2013,1
ARG,3/30/2013,1
TYC,3/30/2013,2
DPS,3/30/2013,-1
BDX,3/30/2013,3
WEC,3/30/2013,-1
SIAL,3/30/2013,-1
GD,3/30/2013,-1
HIG,3/30/2013,2
PHM,3/30/2013,-1
ORCL,3/30/2013,-1
NSC,3/30/2013,6
VITC,3/30/2013,6
BRK-B,3/30/2013,-3
TM,3/30/2013,4
ADBE,3/30/2013,5
LOW,3/30/2013,4
MAR,3/30/2013,1
ZMH,3/30/2013,1
CB,3/30/2013,6
UNH,3/30/2013,-1
NYX,3/30/2013,-1
P,3/30/2013,4
MCP,3/30/2013,4
PWR,3/30/2013,6
FISV,3/30/2013,-1
HSY,3/30/2013,-1
XL,3/30/2013,2
EIX,3/30/2013,-1
PSX,3/30/2013,-1
CA,3/30/2013,-3
UA,3/30/2013,-1
HNZ,3/30/2013,-1
URBN,3/30/2013,3
NBL,3/30/2013,-1
NVDA,3/30/2013,-1
CNP,3/30/2013,1
CTAS,3/30/2013,3
TSN,3/30/2013,-1
DNB,3/30/2013,2
AFL,3/30/2013,5
OKE,3/30/2013,-1
CVS,3/30/2013,-3
NTAP,3/30/2013,3
BLL,3/30/2013,1
SIRI,3/30/2013,-1
MTB,3/30/2013,-1
AN,3/30/2013,6
FHN,3/30/2013,6
EL,3/30/2013,1
DO,3/30/2013,1
DHI,3/30/2013,6
MU,3/30/2013,-1
MCD,3/30/2013,-1
MMC,3/30/2013,-1
AON,3/30/2013,1
PCP,3/30/2013,-1
KMI,3/30/2013,6
SNE,3/30/2013,-1
DDS,3/30/2013,-1
SHW,3/30/2013,1
EW,3/30/2013,-1
AIG,3/30/2013,4
PCG,3/30/2013,6
HES,3/30/2013,6
MDLZ,3/30/2013,-3
SRE,3/30/2013,-1
XOM,3/30/2013,-1
GRPN,3/30/2013,-1
ECL,3/30/2013,-1
HAR,3/30/2013,1
AIV,3/30/2013,1
NOK,3/30/2013,-1
WIN,3/30/2013,6
IFF,3/30/2013,6
KSS,3/30/2013,6
BBRY,3/30/2013,-1
GWW,3/30/2013,-1
FOSL,3/30/2013,-1
TE,3/30/2013,3
CINF,3/30/2013,6
CME,3/30/2013,-1
SFLY,3/30/2013,2
GME,3/30/2013,-1
MHFI,3/30/2013,1
FLR,3/30/2013,-1
MMM,3/30/2013,6
DTV,3/30/2013,6
PFE,3/30/2013,-3
WU,3/30/2013,2
MCK,3/30/2013,-3
PKI,3/30/2013,6
ACN,3/30/2013,-3
RDC,3/30/2013,1
BIIB,3/30/2013,5
FSLR,3/30/2013,1
TDC,3/30/2013,-3
TROW,3/30/2013,1
WM,3/30/2013,6
HCBK,3/30/2013,6
CVX,3/30/2013,-1
CNX,3/30/2013,1
IPG,3/30/2013,-3
LEG,3/30/2013,6
AZO,3/30/2013,-1
GE,3/30/2013,-3
R,3/30/2013,-1
MA,3/30/2013,-1
FITB,3/30/2013,-3
WPO,3/30/2013,6
PCS,3/30/2013,-3
SE,3/30/2013,1
LRCX,3/30/2013,6
MKC,3/30/2013,4
SPG,3/30/2013,6
TXT,3/30/2013,3
TMO,3/30/2013,3
ADP,3/30/2013,6
EXC,3/30/2013,6
CSCO,3/30/2013,-1
WY,3/30/2013,6
WMB,3/30/2013,6
ADI,3/30/2013,1
EFX,3/30/2013,-1
STZ,3/30/2013,-1
AMT,3/30/2013,-1
HOV,3/30/2013,3
HOT,3/30/2013,1
EQT,3/30/2013,1
VNO,3/30/2013,-3
LH,3/30/2013,1
BRCM,3/30/2013,6
LO,3/30/2013,1
BBT,3/30/2013,-1
OXY,3/30/2013,-3
EMN,3/30/2013,6
PH,3/30/2013,6
STJ,3/30/2013,4
A,3/30/2013,3
SYMC,3/30/2013,2
VLO,3/30/2013,-1
BMC,3/30/2013,2
NEE,3/30/2013,-1
MSFT,3/30/2013,-1
NI,3/30/2013,1
DLPH,3/30/2013,1
PCLN,3/30/2013,-1
KMX,3/30/2013,6
DNR,3/30/2013,1
PETS,3/30/2013,6
KR,3/30/2013,6
TIF,3/30/2013,-1
YHOO,3/30/2013,3
MWV,3/30/2013,1
SKS,3/30/2013,-3
OI,3/30/2013,3
ZNGA,3/30/2013,-1
BMS,3/30/2013,6
DG,3/30/2013,-3
SPLS,3/30/2013,-1
X,3/30/2013,-1
STX,3/30/2013,3
BWA,3/30/2013,-1
BIG,3/30/2013,-1
VPRT,3/30/2013,3
ADT,3/30/2013,2
PLD,3/30/2013,-1
USB,3/30/2013,-1
NWSA,3/30/2013,-1
PCAR,3/30/2013,-1
JBL,3/30/2013,-1
CCI,3/30/2013,4
FDO,3/30/2013,-1
TIBX,3/30/2013,6
SNDK,3/30/2013,4
WPX,3/30/2013,3
SCHL,3/30/2013,1
MNST,3/30/2013,-1
TWX,3/30/2013,-1
IP,3/30/2013,-3
EQR,3/30/2013,6
FCX,3/30/2013,2
FLIR,3/30/2013,-1
EMC,3/30/2013,1
GCI,3/30/2013,-1
ROP,3/30/2013,1
XRAY,3/30/2013,1
NDAQ,3/30/2013,3
SLB,3/30/2013,5
APH,3/30/2013,1
TRV,3/30/2013,2
DOW,3/30/2013,4
COL,3/30/2013,4
JCP,3/30/2013,-1
RHI,3/30/2013,3
T,3/30/2013,-1
SWK,3/30/2013,6
NXY,3/30/2013,2
SYK,3/30/2013,-3
ATVI,3/30/2013,5
XRX,3/30/2013,1
KO,3/30/2013,6
MOLX,3/30/2013,1
HOTT,3/30/2013,-1
FIS,3/30/2013,3
AEE,3/30/2013,1
WYN,3/30/2013,2
TER,3/30/2013,1
F,3/30/2013,-1
FLS,3/30/2013,3
RAI,3/30/2013,1
SWY,3/30/2013,4
ESRX,3/30/2013,6
PXD,3/30/2013,-3
DKS,3/30/2013,-1
IVZ,3/30/2013,4
HAL,3/30/2013,5
GT,3/30/2013,-1
AMD,3/30/2013,6
EMR,3/30/2013,6
TAP,3/30/2013,4
VMC,3/30/2013,1
RTN,3/30/2013,-1
MJN,3/30/2013,-1
SAI,3/30/2013,-1
ORLY,3/30/2013,1
AES,3/30/2013,-3
NEM,3/30/2013,-1
FE,3/30/2013,6
PX,3/30/2013,2
NKE,3/30/2013,2
GILD,3/30/2013,-1
WAT,3/30/2013,6
TGT,3/30/2013,-1
EOG,3/30/2013,-1
HRS,3/30/2013,5
AKAM,3/30/2013,-3
WDC,3/30/2013,2
BA,3/30/2013,-1
DVA,3/30/2013,-1
AVY,3/30/2013,-1
AEO,3/30/2013,-1
STI,3/30/2013,1
SBUX,3/30/2013,-1
AGN,3/30/2013,6
SCHW,3/30/2013,-1
ATI,3/30/2013,4
VTR,3/30/2013,1
CBS,3/30/2013,-1
WAG,3/30/2013,6
BXP,3/30/2013,6
ALXN,3/30/2013,1
MJN,3/31/2013,-1
SFLY,3/31/2013,2
S,3/31/2013,-3
LEN,3/31/2013,-3
CPB,3/31/2013,3
COL,3/31/2013,1
LLTC,3/31/2013,1
HPQ,3/31/2013,5
FCX,3/31/2013,2
CMCSA,3/31/2013,-1
V,3/31/2013,-1
IRM,3/31/2013,-1
BIG,3/31/2013,-1
CFN,3/31/2013,6
T,3/31/2013,-1
ORCL,3/31/2013,-1
KIM,3/31/2013,2
DGX,3/31/2013,6
PCP,3/31/2013,-1
HRB,3/31/2013,-1
ESV,3/31/2013,-1
CTSH,3/31/2013,1
NTAP,3/31/2013,3
NVDA,3/31/2013,-1
GAS,3/31/2013,6
BBRY,3/31/2013,-1
BSX,3/31/2013,-1
PCAR,3/31/2013,-1
SHLD,3/31/2013,-1
VFC,3/31/2013,1
HUM,3/31/2013,-1
BWA,3/31/2013,-1
STI,3/31/2013,1
SYMC,3/31/2013,2
PNC,3/31/2013,-1
RL,3/31/2013,-1
LOW,3/31/2013,2
PXD,3/31/2013,-3
PSA,3/31/2013,3
BXP,3/31/2013,6
IGT,3/31/2013,2
GCI,3/31/2013,-1
SD,3/31/2013,5
AES,3/31/2013,-3
VIAB,3/31/2013,6
ZION,3/31/2013,1
NOK,3/31/2013,-1
PCG,3/31/2013,-1
CCL,3/31/2013,-1
AMGN,3/31/2013,-1
OI,3/31/2013,3
TE,3/31/2013,3
PNW,3/31/2013,1
PPL,3/31/2013,2
PBCT,3/31/2013,1
NEE,3/31/2013,-1
SWN,3/31/2013,3
PFG,3/31/2013,-1
APD,3/31/2013,5
AGN,3/31/2013,6
BRK-B,3/31/2013,-1
GRMN,3/31/2013,6
SYY,3/31/2013,4
JCI,3/31/2013,1
YUM,3/31/2013,6
R,3/31/2013,-1
JWN,3/31/2013,4
ARG,3/31/2013,1
MOLX,3/31/2013,1
FLIR,3/31/2013,-1
NLY,3/31/2013,-1
CAB,3/31/2013,1
NXY,3/31/2013,2
JEC,3/31/2013,5
PKI,3/31/2013,6
SJM,3/31/2013,1
XL,3/31/2013,2
VNO,3/31/2013,-3
ARO,3/31/2013,1
HOV,3/31/2013,3
MCHP,3/31/2013,-1
TYC,3/31/2013,2
CSC,3/31/2013,3
CRM,3/31/2013,-1
DLPH,3/31/2013,1
HRL,3/31/2013,6
ANF,3/31/2013,-1
FAST,3/31/2013,4
JBL,3/31/2013,-1
ITW,3/31/2013,1
PETM,3/31/2013,5
DVA,3/31/2013,-1
FMC,3/31/2013,1
MON,3/31/2013,6
LUK,3/31/2013,6
PNR,3/31/2013,-1
BIIB,3/31/2013,5
GPC,3/31/2013,-1
DOW,3/31/2013,6
LLY,3/31/2013,-1
MMR,3/31/2013,6
RHI,3/31/2013,3
CCI,3/31/2013,4
FDX,3/31/2013,-3
RAI,3/31/2013,1
STT,3/31/2013,5
EFX,3/31/2013,-1
CI,3/31/2013,-1
DG,3/31/2013,-1
ACE,3/31/2013,2
CAG,3/31/2013,1
COV,3/31/2013,-1
MDLZ,3/31/2013,-3
DRI,3/31/2013,-1
HP,3/31/2013,6
SLB,3/31/2013,5
NOV,3/31/2013,6
MAS,3/31/2013,3
JOSB,3/31/2013,3
MCO,3/31/2013,2
BKS,3/31/2013,-1
BEN,3/31/2013,1
DOV,3/31/2013,1
BMS,3/31/2013,6
GWW,3/31/2013,-1
SCHL,3/31/2013,1
DSW,3/31/2013,6
SWK,3/31/2013,6
KR,3/31/2013,6
NOC,3/31/2013,-1
CAT,3/31/2013,-1
AA,3/31/2013,-3
BAC,3/31/2013,-3
GMCR,3/31/2013,-1
FSLR,3/31/2013,1
ROST,3/31/2013,-3
ABT,3/31/2013,-3
NYX,3/31/2013,-1
AIG,3/31/2013,4
LSI,3/31/2013,1
C,3/31/2013,-1
AET,3/31/2013,1
GES,3/31/2013,3
D,3/31/2013,1
INTC,3/31/2013,1
CL,3/31/2013,-1
CB,3/31/2013,6
AMZN,3/31/2013,-3
COG,3/31/2013,3
GLW,3/31/2013,-1
YHOO,3/31/2013,3
LLL,3/31/2013,6
PGR,3/31/2013,-3
TRV,3/31/2013,2
NFX,3/31/2013,3
DKS,3/31/2013,-1
F,3/31/2013,-1
BMY,3/31/2013,5
MDT,3/31/2013,-1
CMS,3/31/2013,-1
HBAN,3/31/2013,1
HAR,3/31/2013,1
K,3/31/2013,-1
BLK,3/31/2013,-1
MOS,3/31/2013,-3
CAH,3/31/2013,1
URBN,3/31/2013,3
ALL,3/31/2013,-1
CHRW,3/31/2013,3
EL,3/31/2013,1
PETS,3/31/2013,6
JNJ,3/31/2013,5
HNZ,3/31/2013,-1
MUR,3/31/2013,4
DIS,3/31/2013,-1
MMC,3/31/2013,-1
WAT,3/31/2013,6
BA,3/31/2013,-1
NU,3/31/2013,3
WYN,3/31/2013,2
DLTR,3/31/2013,-1
CHK,3/31/2013,-1
AON,3/31/2013,1
RSG,3/31/2013,3
GOOG,3/31/2013,-1
IVZ,3/31/2013,4
JOY,3/31/2013,-1
GIS,3/31/2013,-1
NRG,3/31/2013,-1
PRU,3/31/2013,-3
NE,3/31/2013,-1
PCL,3/31/2013,-1
ROK,3/31/2013,-1
GS,3/31/2013,-1
TDC,3/31/2013,-3
PPG,3/31/2013,6
SNDK,3/31/2013,6
JPM,3/31/2013,-1
HD,3/31/2013,6
WDC,3/31/2013,1
EMN,3/31/2013,6
VZ,3/31/2013,-1
FDO,3/31/2013,-1
GRPN,3/31/2013,-1
PG,3/31/2013,-1
AIZ,3/31/2013,1
TWX,3/31/2013,-1
AMD,3/31/2013,-1
TJX,3/31/2013,6
X,3/31/2013,-1
SE,3/31/2013,1
BMC,3/31/2013,2
EXPE,3/31/2013,-1
KMB,3/31/2013,6
NSC,3/31/2013,6
BDX,3/31/2013,3
WIN,3/31/2013,6
TSO,3/31/2013,6
EOG,3/31/2013,-1
AIV,3/31/2013,1
MSI,3/31/2013,6
EMR,3/31/2013,6
NILE,3/31/2013,-3
CF,3/31/2013,-1
DO,3/31/2013,1
MAT,3/31/2013,6
CNP,3/31/2013,1
XYL,3/31/2013,2
TSN,3/31/2013,-1
CINF,3/31/2013,6
PRGO,3/31/2013,-1
THC,3/31/2013,-1
DE,3/31/2013,-3
ECL,3/31/2013,-1
VPRT,3/31/2013,3
OXY,3/31/2013,-3
PCLN,3/31/2013,-1
AVY,3/31/2013,-1
ZNGA,3/31/2013,-1
ADT,3/31/2013,2
SKS,3/31/2013,-3
HCN,3/31/2013,1
WU,3/31/2013,2
FTR,3/31/2013,-1
PEP,3/31/2013,-1
SNI,3/31/2013,-1
HOT,3/31/2013,1
MMM,3/31/2013,6
WAG,3/31/2013,6
QEP,3/31/2013,1
CVS,3/31/2013,-3
WHR,3/31/2013,-1
BEAM,3/31/2013,-1
UA,3/31/2013,-1
PCS,3/31/2013,-3
VRSN,3/31/2013,4
GE,3/31/2013,-3
LUV,3/31/2013,2
MS,3/31/2013,-3
IPG,3/31/2013,-3
SIAL,3/31/2013,-1
VAR,3/31/2013,6
FLS,3/31/2013,3
NWL,3/31/2013,4
XEL,3/31/2013,-1
TIF,3/31/2013,-1
UNH,3/31/2013,-1
LRCX,3/31/2013,6
NFLX,3/31/2013,2
ARNA,3/31/2013,-1
PX,3/31/2013,2
EIX,3/31/2013,-1
MTB,3/31/2013,-1
EMC,3/31/2013,1
WPX,3/31/2013,3
COF,3/31/2013,-1
SPLS,3/31/2013,-1
ADBE,3/31/2013,5
LM,3/31/2013,4
P,3/31/2013,6
VMC,3/31/2013,1
COH,3/31/2013,3
MCK,3/31/2013,-3
AEE,3/31/2013,1
STX,3/31/2013,3
CTL,3/31/2013,-1
GPS,3/31/2013,3
SBUX,3/31/2013,-1
HES,3/31/2013,6
HAL,3/31/2013,3
PLD,3/31/2013,-1
HSP,3/31/2013,1
TXT,3/31/2013,3
SEE,3/31/2013,1
HON,3/31/2013,5
ALXN,3/31/2013,1
PSX,3/31/2013,1
DD,3/31/2013,-3
FIS,3/31/2013,3
DDS,3/31/2013,-1
APC,3/31/2013,-3
JDSU,3/31/2013,1
BBY,3/31/2013,3
SCG,3/31/2013,3
HOG,3/31/2013,6
SRCL,3/31/2013,6
FRX,3/31/2013,6
BK,3/31/2013,-1
EXPR,3/31/2013,1
PLL,3/31/2013,-3
AEP,3/31/2013,4
XLNX,3/31/2013,2
ETFC,3/31/2013,5
COP,3/31/2013,6
ADSK,3/31/2013,-1
DTV,3/31/2013,6
TRIP,3/31/2013,-1
BTU,3/31/2013,-1
USB,3/31/2013,-1
UPS,3/31/2013,1
DISCA,3/31/2013,-1
RF,3/31/2013,-1
MKC,3/31/2013,4
PWR,3/31/2013,6
DVN,3/31/2013,6
CNX,3/31/2013,1
AVP,3/31/2013,-1
XRAY,3/31/2013,1
CVC,3/31/2013,-1
CTXS,3/31/2013,1
KLAC,3/31/2013,1
BBBY,3/31/2013,1
SRE,3/31/2013,-1
PDCO,3/31/2013,-1
DNB,3/31/2013,2
ABC,3/31/2013,-1
MGM,3/31/2013,-1
TIBX,3/31/2013,6
HCBK,3/31/2013,6
ROP,3/31/2013,1
EQT,3/31/2013,1
WFM,3/31/2013,-1
LH,3/31/2013,1
CSCO,3/31/2013,-1
CMG,3/31/2013,-1
PH,3/31/2013,6
SPG,3/31/2013,6
OKE,3/31/2013,-1
MPC,3/31/2013,6
HIG,3/31/2013,1
KO,3/31/2013,6
SNE,3/31/2013,-1
NTRS,3/31/2013,2
RRC,3/31/2013,6
LNC,3/31/2013,3
RDC,3/31/2013,1
ETR,3/31/2013,-1
AMP,3/31/2013,-1
DF,3/31/2013,-1
CVH,3/31/2013,6
MCD,3/31/2013,-1
CTAS,3/31/2013,3
GILD,3/31/2013,-1
AAPL,3/31/2013,4
EQR,3/31/2013,6
ADI,3/31/2013,1
KEY,3/31/2013,3
DUK,3/31/2013,1
RHT,3/31/2013,-3
FITB,3/31/2013,-3
AEO,3/31/2013,-1
A,3/31/2013,3
ADM,3/31/2013,1
WYNN,3/31/2013,6
MCP,3/31/2013,4
CA,3/31/2013,-3
AKAM,3/31/2013,-3
HAS,3/31/2013,2
AMT,3/31/2013,-1
FLR,3/31/2013,-1
DLX,3/31/2013,2
SHW,3/31/2013,1
CMI,3/31/2013,2
XRX,3/31/2013,1
FE,3/31/2013,6
WM,3/31/2013,6
DHI,3/31/2013,6
AFL,3/31/2013,6
DELL,3/31/2013,-3
PBI,3/31/2013,-1
MSFT,3/31/2013,-1
GNW,3/31/2013,-1
FOSL,3/31/2013,-1
CBS,3/31/2013,-1
ANN,3/31/2013,2
SWY,3/31/2013,6
BLL,3/31/2013,1
SO,3/31/2013,5
RTN,3/31/2013,-1
DTE,3/31/2013,-1
PHM,3/31/2013,-1
DAL,3/31/2013,6
GD,3/31/2013,-1
MO,3/31/2013,-1
XOM,3/31/2013,-1
WMB,3/31/2013,6
JEF,3/31/2013,-1
SAI,3/31/2013,-1
MRK,3/31/2013,-1
FISV,3/31/2013,-1
BF-B,3/31/2013,-1
CELG,3/31/2013,2
EBAY,3/31/2013,-1
EXPD,3/31/2013,1
CMA,3/31/2013,1
GT,3/31/2013,-1
QCOM,3/31/2013,-1
VALE,3/31/2013,-1
IBM,3/31/2013,-1
ABBV,3/31/2013,-1
DFS,3/31/2013,-1
KMI,3/31/2013,6
TWC,3/31/2013,-3
CAM,3/31/2013,-1
TEG,3/31/2013,1
AMAT,3/31/2013,-1
UTX,3/31/2013,1
TGT,3/31/2013,-1
KMX,3/31/2013,6
APOL,3/31/2013,-1
NBR,3/31/2013,6
BRCM,3/31/2013,6
MNST,3/31/2013,-1
APA,3/31/2013,-3
SLM,3/31/2013,1
SIRI,3/31/2013,-1
CERN,3/31/2013,-3
DPS,3/31/2013,-1
DHR,3/31/2013,-1
ICE,3/31/2013,1
WEC,3/31/2013,-1
ZMH,3/31/2013,1
INTU,3/31/2013,-1
ED,3/31/2013,1
MU,3/31/2013,-3
FLWS,3/31/2013,6
VLO,3/31/2013,-1
WY,3/31/2013,6
KSS,3/31/2013,6
NWSA,3/31/2013,-1
HSY,3/31/2013,-1
LYB,3/31/2013,6
VITC,3/31/2013,6
NDAQ,3/31/2013,3
BBT,3/31/2013,-1
AN,3/31/2013,6
LEG,3/31/2013,6
WMT,3/31/2013,-3
WFC,3/31/2013,2
M,3/31/2013,2
TMK,3/31/2013,4
APH,3/31/2013,1
MRO,3/31/2013,-1
TMO,3/31/2013,3
IP,3/31/2013,-3
BCR,3/31/2013,1
TROW,3/31/2013,1
SCHW,3/31/2013,-1
ZLC,3/31/2013,4
FL,3/31/2013,-1
ADP,3/31/2013,6
OMC,3/31/2013,-1
LO,3/31/2013,1
FHN,3/31/2013,6
MHFI,3/31/2013,1
SYK,3/31/2013,-3
COST,3/31/2013,6
ACI,3/31/2013,4
AXP,3/31/2013,-1
TEL,3/31/2013,4
UNM,3/31/2013,6
NI,3/31/2013,1
AVB,3/31/2013,6
TAP,3/31/2013,4
TSS,3/31/2013,1
HRS,3/31/2013,5
L,3/31/2013,-1
MYL,3/31/2013,6
JCP,3/31/2013,-1
MAR,3/31/2013,1
BHI,3/31/2013,5
EW,3/31/2013,-1
BAX,3/31/2013,6
EXC,3/31/2013,6
DNR,3/31/2013,1
WTW,3/31/2013,-3
MET,3/31/2013,1
JNPR,3/31/2013,-1
NKE,3/31/2013,2
ATVI,3/31/2013,6
NEM,3/31/2013,-1
TM,3/31/2013,4
PM,3/31/2013,-3
TXN,3/31/2013,6
LMT,3/31/2013,-1
TER,3/31/2013,1
KRFT,3/31/2013,4
NTRI,3/31/2013,-1
PEG,3/31/2013,6
MWV,3/31/2013,1
AZO,3/31/2013,-1
FTI,3/31/2013,2
VTR,3/31/2013,1
IR,3/31/2013,-1
UNP,3/31/2013,1
ORLY,3/31/2013,1
WPO,3/31/2013,6
ESRX,3/31/2013,6
CVX,3/31/2013,-1
HOTT,3/31/2013,-1
ALTR,3/31/2013,-1
GME,3/31/2013,-1
MA,3/31/2013,-1
IFF,3/31/2013,6
PFE,3/31/2013,-3
RSH,3/31/2013,-1
STZ,3/31/2013,-1
ISRG,3/31/2013,-1
STJ,3/31/2013,4
ETN,3/31/2013,6
PXP,3/31/2013,3
ATI,3/31/2013,4
NBL,3/31/2013,-1
PAYX,3/31/2013,1
CIM,3/31/2013,-1
SNA,3/31/2013,1
CSX,3/31/2013,3
CCE,3/31/2013,6
ACN,3/31/2013,-3
FB,3/31/2013,1
